,time,machine_id,cpus,memory
2332,0,25012134990,0.708984375,0.33349609375
2333,0,23749267335,0.708984375,0.33349609375
2334,0,301513404387,0.708984375,0.33349609375
2335,0,23749111791,0.708984375,0.33349609375
2336,0,348375814382,0.708984375,0.33349609375
2337,0,23749050987,0.708984375,0.33349609375
2338,0,359824491529,0.708984375,0.33349609375
2339,0,23748874966,0.708984375,0.33349609375
2340,0,23749075264,0.708984375,0.33349609375
2341,0,374225132147,0.708984375,0.33349609375
2342,0,265839046502,0.708984375,0.33349609375
2343,0,23748990288,0.708984375,0.33349609375
2344,0,23866101000,0.708984375,0.33349609375
2345,0,373226324172,0.708984375,0.33349609375
2346,0,348404947106,0.708984375,0.33349609375
2347,0,23749111795,0.708984375,0.33349609375
2348,0,345336494973,0.708984375,0.33349609375
2349,0,350016160980,0.708984375,0.33349609375
2350,0,335428790955,0.708984375,0.33349609375
2351,0,23749067748,0.708984375,0.33349609375
2352,0,374313984272,0.708984375,0.33349609375
2353,0,214654686214,0.708984375,0.33349609375
2354,0,23749195358,0.708984375,0.33349609375
2355,0,23748865554,0.708984375,0.33349609375
2356,0,23749096593,0.708984375,0.33349609375
2357,0,296331722713,0.708984375,0.33349609375
2358,0,23749080419,0.708984375,0.33349609375
2359,0,23749262373,0.708984375,0.33349609375
2360,0,327750989443,0.708984375,0.33349609375
2361,0,363903213105,0.708984375,0.33349609375
2362,0,280105335286,0.708984375,0.33349609375
2363,0,23859189340,0.708984375,0.33349609375
2364,0,23859530118,0.708984375,0.33349609375
2365,0,23859856990,0.708984375,0.33349609375
2366,0,23860259230,0.708984375,0.33349609375
2367,0,23859289280,0.708984375,0.33349609375
2368,0,23859169894,0.708984375,0.33349609375
2369,0,348407234491,0.708984375,0.33349609375
2370,0,23859548954,0.708984375,0.33349609375
2371,0,23859189345,0.708984375,0.33349609375
2372,0,338768459640,0.708984375,0.33349609375
2373,0,256446524505,0.708984375,0.33349609375
2374,0,23962086998,0.708984375,0.33349609375
2375,0,23859461315,0.708984375,0.33349609375
2376,0,358563695050,0.708984375,0.33349609375
2377,0,23859282251,0.708984375,0.33349609375
2378,0,23859188839,0.708984375,0.33349609375
2379,0,23859461313,0.708984375,0.33349609375
2380,0,35872405191,0.708984375,0.33349609375
2381,0,35872109394,0.708984375,0.33349609375
2382,0,35872419282,0.708984375,0.33349609375
2383,0,35872233863,0.708984375,0.33349609375
2384,0,35872714447,0.708984375,0.33349609375
2385,0,35872396880,0.708984375,0.33349609375
2386,0,72027208693,0.708984375,0.33349609375
2387,0,174582681761,0.708984375,0.33349609375
2388,0,72042052874,0.708984375,0.33349609375
2389,0,72041404765,0.708984375,0.33349609375
2390,0,289037840507,0.708984375,0.33349609375
2391,0,72042616999,0.708984375,0.33349609375
2392,0,72042583009,0.708984375,0.33349609375
2393,0,72031062561,0.708984375,0.33349609375
2394,0,72042053139,0.708984375,0.33349609375
2395,0,35970856688,0.708984375,0.33349609375
2396,0,35970794838,0.708984375,0.33349609375
2397,0,35970585806,0.708984375,0.33349609375
2398,0,35970971191,0.708984375,0.33349609375
2399,0,71977594779,0.708984375,0.6669921875
2400,0,71983323799,0.708984375,0.6669921875
2401,0,71982870029,0.708984375,0.6669921875
2402,0,71979473691,0.708984375,0.6669921875
2403,0,72027788503,0.708984375,0.6669921875
2404,0,71970894748,0.708984375,0.6669921875
2405,0,71982846043,0.708984375,0.6669921875
2406,0,71969689680,0.708984375,0.6669921875
2407,0,35897293152,0.708984375,0.33349609375
2408,0,35892022621,0.708984375,0.33349609375
2409,0,35892263513,0.708984375,0.33349609375
2410,0,35892195730,0.708984375,0.33349609375
2411,0,358231192935,0.708984375,0.33349609375
2412,0,35891728599,0.708984375,0.33349609375
2413,0,35891820322,0.708984375,0.33349609375
2414,0,35891924691,0.708984375,0.33349609375
2415,0,35896677975,0.708984375,0.33349609375
2416,0,35892170359,0.708984375,0.33349609375
2417,0,35891733232,0.708984375,0.33349609375
2418,0,35891654032,0.708984375,0.33349609375
2419,0,35871577042,0.708984375,0.33349609375
2420,0,35875553529,0.708984375,0.33349609375
2421,0,35872577569,0.708984375,0.33349609375
2422,0,35872199692,0.708984375,0.33349609375
2423,0,35872801579,0.708984375,0.33349609375
2424,0,35892669452,0.708984375,0.33349609375
2425,0,346015909090,0.708984375,0.33349609375
2426,0,35970670858,0.708984375,0.33349609375
2427,0,35971032173,0.708984375,0.33349609375
2428,0,35882267634,0.708984375,0.33349609375
2429,0,265696101523,0.708984375,0.33349609375
2430,0,35882268026,0.708984375,0.33349609375
2431,0,36036369618,0.708984375,0.33349609375
2432,0,35882102287,0.708984375,0.33349609375
2433,0,35882188436,0.708984375,0.33349609375
2434,0,35881581569,0.708984375,0.33349609375
2435,0,24173348413,0.708984375,0.33349609375
2436,0,260337894997,0.708984375,0.33349609375
2437,0,24173347204,0.708984375,0.33349609375
2438,0,373545624621,0.708984375,0.33349609375
2439,0,297129235819,0.708984375,0.33349609375
2440,0,23744287530,0.708984375,0.33349609375
2441,0,23744680298,0.708984375,0.33349609375
2442,0,259062244030,0.708984375,0.33349609375
2443,0,23744499478,0.708984375,0.33349609375
2444,0,23744545654,0.708984375,0.33349609375
2445,0,23744554036,0.708984375,0.33349609375
2446,0,23744670419,0.708984375,0.33349609375
2447,0,23744674485,0.708984375,0.33349609375
2448,0,23744624135,0.708984375,0.33349609375
2449,0,25896435960,0.708984375,0.33349609375
2450,0,23744506277,0.708984375,0.33349609375
2451,0,330351119388,0.708984375,0.33349609375
2452,0,332800781106,0.708984375,0.33349609375
2453,0,23744627222,0.708984375,0.33349609375
2454,0,23744514637,0.708984375,0.33349609375
2455,0,23744499477,0.708984375,0.33349609375
2456,0,23744680297,0.708984375,0.33349609375
2457,0,23993261470,0.708984375,0.33349609375
2458,0,36050364005,0.708984375,0.33349609375
2459,0,36053854657,0.708984375,0.33349609375
2460,0,36050382231,0.708984375,0.33349609375
2461,0,36050165975,0.708984375,0.33349609375
2462,0,36050802266,0.708984375,0.33349609375
2463,0,36050349470,0.708984375,0.33349609375
2464,0,36050286162,0.708984375,0.33349609375
2465,0,36050121157,0.708984375,0.33349609375
2466,0,36051394048,0.708984375,0.33349609375
2467,0,36050812316,0.708984375,0.33349609375
2468,0,72041938641,0.708984375,0.33349609375
2469,0,72147847107,0.708984375,0.33349609375
2470,0,72029388088,0.708984375,0.33349609375
2471,0,72046232663,0.708984375,0.33349609375
2472,0,72026907017,0.708984375,0.33349609375
2473,0,72049352436,0.708984375,0.33349609375
2474,0,72030276725,0.708984375,0.33349609375
2475,0,72042235023,0.708984375,0.33349609375
2476,0,72046953942,0.708984375,0.33349609375
2477,0,72028977264,0.708984375,0.33349609375
2478,0,71878103755,0.708984375,0.33349609375
2479,0,71881556141,0.708984375,0.33349609375
2480,0,72051617644,0.708984375,0.33349609375
2481,0,71878561169,0.708984375,0.33349609375
2482,0,71877509683,0.708984375,0.33349609375
2483,0,72052542818,0.708984375,0.33349609375
2484,0,71842863264,0.708984375,0.6669921875
2485,0,71848252765,0.708984375,0.6669921875
2486,0,71845043068,0.708984375,0.6669921875
2487,0,71837048836,0.708984375,0.6669921875
2488,0,71847011294,0.708984375,0.6669921875
2489,0,71842977639,0.708984375,0.6669921875
2490,0,71964802968,0.708984375,0.6669921875
2491,0,71842977648,0.708984375,0.6669921875
2492,0,71842374165,0.708984375,0.6669921875
2493,0,71842977352,0.708984375,0.6669921875
2494,0,71844458403,0.708984375,0.6669921875
2495,0,273066729550,0.708984375,0.33349609375
2496,0,23859179322,0.708984375,0.33349609375
2497,0,23916898539,0.708984375,0.33349609375
2498,0,23859287770,0.708984375,0.33349609375
2499,0,348449230226,0.708984375,0.33349609375
2500,0,330394165587,0.708984375,0.33349609375
2501,0,23859520850,0.708984375,0.33349609375
2502,0,23859832807,0.708984375,0.33349609375
2503,0,23859643108,0.708984375,0.33349609375
2504,0,23859547980,0.708984375,0.33349609375
2505,0,23859288688,0.708984375,0.33349609375
2506,0,23860253894,0.708984375,0.33349609375
2507,0,23859189348,0.708984375,0.33349609375
2508,0,23859832806,0.708984375,0.33349609375
2509,0,23865628567,0.708984375,0.33349609375
2510,0,23859548955,0.708984375,0.33349609375
2511,0,23859281027,0.708984375,0.33349609375
2512,0,72041642953,0.708984375,0.33349609375
2513,0,72029892038,0.708984375,0.33349609375
2514,0,71878595106,0.708984375,0.33349609375
2515,0,72042981124,0.708984375,0.33349609375
2516,0,72035438938,0.708984375,0.33349609375
2517,0,72049776196,0.708984375,0.33349609375
2518,0,72050150155,0.708984375,0.33349609375
2519,0,72049740912,0.708984375,0.33349609375
2520,0,72030279519,0.708984375,0.33349609375
2521,0,23741874289,0.708984375,0.33349609375
2522,0,23744670415,0.708984375,0.33349609375
2523,0,25537786591,0.708984375,0.33349609375
2524,0,289092443547,0.708984375,0.33349609375
2525,0,23744673025,0.708984375,0.33349609375
2526,0,23744662497,0.708984375,0.33349609375
2527,0,23770707138,0.708984375,0.33349609375
2528,0,23744499476,0.708984375,0.33349609375
2529,0,23744711858,0.708984375,0.33349609375
2530,0,350256991656,0.708984375,0.33349609375
2531,0,23744514635,0.708984375,0.33349609375
2532,0,198195268468,0.708984375,0.33349609375
2533,0,348038088832,0.708984375,0.33349609375
2534,0,343649424611,0.708984375,0.33349609375
2535,0,311551501280,0.708984375,0.33349609375
2536,0,23744685440,0.708984375,0.33349609375
2537,0,23741648397,0.708984375,0.33349609375
2538,0,23741791984,0.708984375,0.33349609375
2539,0,23744670417,0.708984375,0.33349609375
2540,0,23749134954,0.708984375,0.33349609375
2541,0,360097418263,0.708984375,0.33349609375
2542,0,23749096596,0.708984375,0.33349609375
2543,0,373223557878,0.708984375,0.33349609375
2544,0,23749080415,0.708984375,0.33349609375
2545,0,301857191318,0.708984375,0.33349609375
2546,0,23749154782,0.708984375,0.33349609375
2547,0,311928617380,0.708984375,0.33349609375
2548,0,23749114718,0.708984375,0.33349609375
2549,0,23749171507,0.708984375,0.33349609375
2550,0,23749113149,0.708984375,0.33349609375
2551,0,23749065316,0.708984375,0.33349609375
2552,0,23748852556,0.708984375,0.33349609375
2553,0,23749170584,0.708984375,0.33349609375
2554,0,23749268179,0.708984375,0.33349609375
2555,0,23749238347,0.708984375,0.33349609375
2556,0,23749031018,0.708984375,0.33349609375
2557,0,36217854895,0.708984375,0.33349609375
2558,0,36216185889,0.708984375,0.33349609375
2559,0,72034415256,0.708984375,0.33349609375
2560,0,72050772384,0.708984375,0.33349609375
2561,0,72051965561,0.708984375,0.33349609375
2562,0,349527821901,0.708984375,0.33349609375
2563,0,295924172193,0.708984375,0.33349609375
2564,0,72055916579,0.708984375,0.33349609375
2565,0,72045965472,0.708984375,0.33349609375
2566,0,72049638550,0.708984375,0.33349609375
2567,0,72148000030,0.708984375,0.33349609375
2568,0,72052550086,0.708984375,0.33349609375
2569,0,23621262905,0.708984375,0.6669921875
2570,0,23620914546,0.708984375,0.6669921875
2571,0,23624114861,0.708984375,0.6669921875
2572,0,23624555098,0.708984375,0.6669921875
2573,0,23624487589,0.708984375,0.6669921875
2574,0,23621180056,0.708984375,0.6669921875
2575,0,23624515495,0.708984375,0.6669921875
2576,0,23624317800,0.708984375,0.6669921875
2577,0,334593266479,0.708984375,0.6669921875
2578,0,23620912007,0.708984375,0.6669921875
2579,0,23621127526,0.708984375,0.6669921875
2580,0,23624555097,0.708984375,0.6669921875
2581,0,23624518914,0.708984375,0.6669921875
2582,0,35872130800,0.708984375,0.33349609375
2583,0,35872348864,0.708984375,0.33349609375
2584,0,35872338602,0.708984375,0.33349609375
2585,0,35872199662,0.708984375,0.33349609375
2586,0,35872338424,0.708984375,0.33349609375
2587,0,35876470136,0.708984375,0.33349609375
2588,0,35872321714,0.708984375,0.33349609375
2589,0,35875386232,0.708984375,0.33349609375
2590,0,35872182720,0.708984375,0.33349609375
2591,0,35873259387,0.708984375,0.33349609375
2592,0,35892268115,0.708984375,0.33349609375
2593,0,35891156074,0.708984375,0.33349609375
2594,0,35891731500,0.708984375,0.33349609375
2595,0,35891211440,0.708984375,0.33349609375
2596,0,35891633815,0.708984375,0.33349609375
2597,0,293259615991,0.708984375,0.33349609375
2598,0,35892427493,0.708984375,0.33349609375
2599,0,35891814897,0.708984375,0.33349609375
2600,0,35891775229,0.708984375,0.33349609375
2601,0,35892386066,0.708984375,0.33349609375
2602,0,23700451323,0.708984375,0.6669921875
2603,0,23624491126,0.708984375,0.6669921875
2604,0,23624516883,0.708984375,0.6669921875
2605,0,23624407602,0.708984375,0.6669921875
2606,0,23620924963,0.708984375,0.6669921875
2607,0,23624515493,0.708984375,0.6669921875
2608,0,23624475865,0.708984375,0.6669921875
2609,0,23624246200,0.708984375,0.6669921875
2610,0,23624080249,0.708984375,0.6669921875
2611,0,23624094483,0.708984375,0.6669921875
2612,0,23624555096,0.708984375,0.6669921875
2613,0,23624407600,0.708984375,0.6669921875
2614,0,23624080250,0.708984375,0.6669921875
2615,0,23624450747,0.708984375,0.6669921875
2616,0,23624491124,0.708984375,0.6669921875
2617,0,23624243077,0.708984375,0.6669921875
2618,0,23624296146,0.708984375,0.6669921875
2619,0,23621183237,0.708984375,0.6669921875
2620,0,23624487591,0.708984375,0.6669921875
2621,0,71877219577,0.708984375,0.33349609375
2622,0,71877861699,0.708984375,0.33349609375
2623,0,71884405697,0.708984375,0.33349609375
2624,0,71877066776,0.708984375,0.33349609375
2625,0,71847825799,0.708984375,0.6669921875
2626,0,290048990176,0.708984375,0.6669921875
2627,0,71842875155,0.708984375,0.6669921875
2628,0,71842863138,0.708984375,0.6669921875
2629,0,71843186869,0.708984375,0.6669921875
2630,0,71847134272,0.708984375,0.6669921875
2631,0,71843173792,0.708984375,0.6669921875
2632,0,71843163722,0.708984375,0.6669921875
2633,0,71843315975,0.708984375,0.6669921875
2634,0,71843035396,0.708984375,0.6669921875
2635,0,319970948283,0.708984375,0.33349609375
2636,0,23744673027,0.708984375,0.33349609375
2637,0,360208894831,0.708984375,0.33349609375
2638,0,372930993459,0.708984375,0.33349609375
2639,0,170582266165,0.708984375,0.33349609375
2640,0,23744451421,0.708984375,0.33349609375
2641,0,23744688102,0.708984375,0.33349609375
2642,0,23744501419,0.708984375,0.33349609375
2643,0,23744627217,0.708984375,0.33349609375
2644,0,23744543820,0.708984375,0.33349609375
2645,0,23744429896,0.708984375,0.33349609375
2646,0,23744554039,0.708984375,0.33349609375
2647,0,289997069515,0.708984375,0.33349609375
2648,0,33687391507,0.708984375,0.33349609375
2649,0,33686616494,0.708984375,0.33349609375
2650,0,33687504638,0.708984375,0.33349609375
2651,0,33687010791,0.708984375,0.33349609375
2652,0,33686724936,0.708984375,0.33349609375
2653,0,33687213961,0.708984375,0.33349609375
2654,0,33687406206,0.708984375,0.33349609375
2655,0,33683235406,0.708984375,0.33349609375
2656,0,33690410708,0.708984375,0.33349609375
2657,0,33686638642,0.708984375,0.33349609375
2658,0,35971013282,0.708984375,0.33349609375
2659,0,35970817078,0.708984375,0.33349609375
2660,0,35970529137,0.708984375,0.33349609375
2661,0,35970780540,0.708984375,0.33349609375
2662,0,36297059449,0.708984375,0.33349609375
2663,0,35970562784,0.708984375,0.33349609375
2664,0,35971343138,0.708984375,0.33349609375
2665,0,290233390188,0.708984375,0.33349609375
2666,0,35971328323,0.708984375,0.33349609375
2667,0,36050222616,0.708984375,0.33349609375
2668,0,36050366439,0.708984375,0.33349609375
2669,0,36051102731,0.708984375,0.33349609375
2670,0,36050107637,0.708984375,0.33349609375
2671,0,36050304782,0.708984375,0.33349609375
2672,0,36050693694,0.708984375,0.33349609375
2673,0,36050056108,0.708984375,0.33349609375
2674,0,36050197355,0.708984375,0.33349609375
2675,0,36050512310,0.708984375,0.33349609375
2676,0,36050183579,0.708984375,0.33349609375
2677,0,36049435966,0.708984375,0.33349609375
2678,0,36049435950,0.708984375,0.33349609375
2679,0,24274426011,0.708984375,0.6669921875
2680,0,24270683433,0.708984375,0.6669921875
2681,0,24273536296,0.708984375,0.6669921875
2682,0,24270900725,0.708984375,0.6669921875
2683,0,24273135571,0.708984375,0.6669921875
2684,0,24272911781,0.708984375,0.6669921875
2685,0,24270689588,0.708984375,0.6669921875
2686,0,24272603259,0.708984375,0.6669921875
2687,0,24289989731,0.708984375,0.6669921875
2688,0,24272709198,0.708984375,0.6669921875
2689,0,24273051132,0.708984375,0.6669921875
2690,0,24323490520,0.708984375,0.6669921875
2691,0,24270682916,0.708984375,0.6669921875
2692,0,24273135570,0.708984375,0.6669921875
2693,0,50802703512,0.708984375,0.6669921875
2694,0,24272348239,0.708984375,0.6669921875
2695,0,24343004869,0.708984375,0.6669921875
2696,0,24272870493,0.708984375,0.6669921875
2697,0,24273538800,0.708984375,0.6669921875
2698,0,24273079095,0.708984375,0.6669921875
2699,0,24272636013,0.708984375,0.6669921875
2700,0,24271263722,0.708984375,0.6669921875
2701,0,24270896445,0.708984375,0.6669921875
2702,0,24270518521,0.708984375,0.6669921875
2703,0,24270519391,0.708984375,0.6669921875
2704,0,24270813927,0.708984375,0.6669921875
2705,0,24272825465,0.708984375,0.6669921875
2706,0,24271077807,0.708984375,0.6669921875
2707,0,24273424205,0.708984375,0.6669921875
2708,0,24272613796,0.708984375,0.6669921875
2709,0,24272820597,0.708984375,0.6669921875
2710,0,24274894286,0.708984375,0.6669921875
2711,0,24272876718,0.708984375,0.6669921875
2712,0,24273290456,0.708984375,0.6669921875
2713,0,24272149335,0.708984375,0.6669921875
2714,0,24270683431,0.708984375,0.6669921875
2715,0,33152153029,0.708984375,0.33349609375
2716,0,33151706510,0.708984375,0.33349609375
2717,0,33151898630,0.708984375,0.33349609375
2718,0,33151871554,0.708984375,0.33349609375
2719,0,33154391584,0.708984375,0.33349609375
2720,0,33152239205,0.708984375,0.33349609375
2721,0,33152262831,0.708984375,0.33349609375
2722,0,33151820990,0.708984375,0.33349609375
2723,0,33152209766,0.708984375,0.33349609375
2724,0,33151879861,0.708984375,0.33349609375
2725,0,33152015843,0.708984375,0.33349609375
2726,0,24271012925,0.708984375,0.6669921875
2727,0,24272874358,0.708984375,0.6669921875
2728,0,24289990402,0.708984375,0.6669921875
2729,0,113900352113,0.708984375,0.6669921875
2730,0,24272900103,0.708984375,0.6669921875
2731,0,24273568963,0.708984375,0.6669921875
2732,0,24966877196,0.708984375,0.6669921875
2733,0,24273040198,0.708984375,0.6669921875
2734,0,24273536294,0.708984375,0.6669921875
2735,0,24270896446,0.708984375,0.6669921875
2736,0,24270455917,0.708984375,0.6669921875
2737,0,24277450739,0.708984375,0.6669921875
2738,0,24270689586,0.708984375,0.6669921875
2739,0,24270669907,0.708984375,0.6669921875
2740,0,24323210388,0.708984375,0.6669921875
2741,0,24271004241,0.708984375,0.6669921875
2742,0,25537360109,0.708984375,0.33349609375
2743,0,25536824701,0.708984375,0.33349609375
2744,0,25544350741,0.708984375,0.33349609375
2745,0,25537336289,0.708984375,0.33349609375
2746,0,25543585161,0.708984375,0.33349609375
2747,0,25543511100,0.708984375,0.33349609375
2748,0,25542993115,0.708984375,0.33349609375
2749,0,25534638781,0.708984375,0.33349609375
2750,0,25536549975,0.708984375,0.33349609375
2751,0,25537020398,0.708984375,0.33349609375
2752,0,25537214171,0.708984375,0.33349609375
2753,0,25535045122,0.708984375,0.33349609375
2754,0,25544527102,0.708984375,0.33349609375
2755,0,25537412763,0.708984375,0.33349609375
2756,0,35959021735,0.708984375,0.33349609375
2757,0,35872480906,0.708984375,0.33349609375
2758,0,35872379376,0.708984375,0.33349609375
2759,0,35872489518,0.708984375,0.33349609375
2760,0,35876024608,0.708984375,0.33349609375
2761,0,35872471642,0.708984375,0.33349609375
2762,0,35872303748,0.708984375,0.33349609375
2763,0,35892204314,0.708984375,0.33349609375
2764,0,35891841298,0.708984375,0.33349609375
2765,0,35897149400,0.708984375,0.33349609375
2766,0,35892491505,0.708984375,0.33349609375
2767,0,35892253057,0.708984375,0.33349609375
2768,0,35891955610,0.708984375,0.33349609375
2769,0,36221284585,0.708984375,0.33349609375
2770,0,35882138251,0.708984375,0.33349609375
2771,0,35882146929,0.708984375,0.33349609375
2772,0,35886227664,0.708984375,0.33349609375
2773,0,35881697072,0.708984375,0.33349609375
2774,0,35882165073,0.708984375,0.33349609375
2775,0,35882186379,0.708984375,0.33349609375
2776,0,35881640082,0.708984375,0.33349609375
2777,0,35880402021,0.708984375,0.33349609375
2778,0,35882013712,0.708984375,0.33349609375
2779,0,35897090734,0.708984375,0.33349609375
2780,0,35892234102,0.708984375,0.33349609375
2781,0,35897614126,0.708984375,0.33349609375
2782,0,35892009220,0.708984375,0.33349609375
2783,0,51579469091,0.708984375,0.33349609375
2784,0,36039657783,0.708984375,0.33349609375
2785,0,35895933101,0.708984375,0.33349609375
2786,0,35892306686,0.708984375,0.33349609375
2787,0,35891849385,0.708984375,0.33349609375
2788,0,35973629319,0.708984375,0.33349609375
2789,0,35970959997,0.708984375,0.33349609375
2790,0,35973978506,0.708984375,0.33349609375
2791,0,71978408768,0.708984375,0.6669921875
2792,0,71978761348,0.708984375,0.6669921875
2793,0,71978672280,0.708984375,0.6669921875
2794,0,71979950002,0.708984375,0.6669921875
2795,0,71977783414,0.708984375,0.6669921875
2796,0,71969879210,0.708984375,0.6669921875
2797,0,71978386369,0.708984375,0.6669921875
2798,0,71983301222,0.708984375,0.6669921875
2799,0,23749069550,0.708984375,0.33349609375
2800,0,244909481692,0.708984375,0.33349609375
2801,0,360787912289,0.708984375,0.33349609375
2802,0,359829395854,0.708984375,0.33349609375
2803,0,273020841744,0.708984375,0.33349609375
2804,0,330553462941,0.708984375,0.33349609375
2805,0,23749069461,0.708984375,0.33349609375
2806,0,182959567725,0.708984375,0.33349609375
2807,0,23749191567,0.708984375,0.33349609375
2808,0,330603073272,0.708984375,0.33349609375
2809,0,23749081525,0.708984375,0.33349609375
2810,0,245723619743,0.708984375,0.33349609375
2811,0,360234112938,0.708984375,0.33349609375
2812,0,23749026788,0.708984375,0.33349609375
2813,0,289092382795,0.708984375,0.33349609375
2814,0,311944195096,0.708984375,0.33349609375
2815,0,24273400034,0.708984375,0.6669921875
2816,0,24274964590,0.708984375,0.6669921875
2817,0,24270513015,0.708984375,0.6669921875
2818,0,24274424611,0.708984375,0.6669921875
2819,0,24273453432,0.708984375,0.6669921875
2820,0,24272711885,0.708984375,0.6669921875
2821,0,24270993953,0.708984375,0.6669921875
2822,0,24271077806,0.708984375,0.6669921875
2823,0,24272548578,0.708984375,0.6669921875
2824,0,24270649337,0.708984375,0.6669921875
2825,0,24270669906,0.708984375,0.6669921875
2826,0,24272672977,0.708984375,0.6669921875
2827,0,24270979614,0.708984375,0.6669921875
2828,0,24273119864,0.708984375,0.6669921875
2829,0,24270410053,0.708984375,0.6669921875
2830,0,24272889102,0.708984375,0.6669921875
2831,0,24274076875,0.708984375,0.6669921875
2832,0,24272952224,0.708984375,0.6669921875
2833,0,289856136580,0.708984375,0.33349609375
2834,0,23744454153,0.708984375,0.33349609375
2835,0,373856189146,0.708984375,0.33349609375
2836,0,204048981695,0.708984375,0.33349609375
2837,0,319973630343,0.708984375,0.33349609375
2838,0,247211326519,0.708984375,0.33349609375
2839,0,372910141539,0.708984375,0.33349609375
2840,0,350002422714,0.708984375,0.33349609375
2841,0,348037354816,0.708984375,0.33349609375
2842,0,23744429893,0.708984375,0.33349609375
2843,0,180914120354,0.708984375,0.33349609375
2844,0,23744516911,0.708984375,0.33349609375
2845,0,23744279779,0.708984375,0.33349609375
2846,0,23744501422,0.708984375,0.33349609375
2847,0,319973517188,0.708984375,0.33349609375
2848,0,23744480971,0.708984375,0.33349609375
2849,0,23744712980,0.708984375,0.33349609375
2850,0,23744541852,0.708984375,0.33349609375
2851,0,23749169321,0.708984375,0.33349609375
2852,0,360093740032,0.708984375,0.33349609375
2853,0,23749096591,0.708984375,0.33349609375
2854,0,23749096597,0.708984375,0.33349609375
2855,0,335406561293,0.708984375,0.33349609375
2856,0,23749027688,0.708984375,0.33349609375
2857,0,23748856159,0.708984375,0.33349609375
2858,0,23749049768,0.708984375,0.33349609375
2859,0,23749111792,0.708984375,0.33349609375
2860,0,23748857350,0.708984375,0.33349609375
2861,0,372889853836,0.708984375,0.33349609375
2862,0,23749187178,0.708984375,0.33349609375
2863,0,23749125252,0.708984375,0.33349609375
2864,0,23749065317,0.708984375,0.33349609375
2865,0,29430401196,0.708984375,0.33349609375
2866,0,372391203364,0.708984375,0.33349609375
2867,0,23749194067,0.708984375,0.33349609375
2868,0,23749170587,0.708984375,0.33349609375
2869,0,23749063672,0.708984375,0.33349609375
2870,0,23749096602,0.708984375,0.33349609375
2871,0,23773698428,0.708984375,0.33349609375
2872,0,23749079149,0.708984375,0.33349609375
2873,0,23865836954,0.708984375,0.33349609375
2874,0,23749081523,0.708984375,0.33349609375
2875,0,35974639575,0.708984375,0.33349609375
2876,0,35973968030,0.708984375,0.33349609375
2877,0,35988749097,0.708984375,0.33349609375
2878,0,373872142831,0.708984375,0.33349609375
2879,0,23749057971,0.708984375,0.33349609375
2880,0,23749275318,0.708984375,0.33349609375
2881,0,348038065007,0.708984375,0.33349609375
2882,0,23749238346,0.708984375,0.33349609375
2883,0,23749063677,0.708984375,0.33349609375
2884,0,23749154784,0.708984375,0.33349609375
2885,0,23748876473,0.708984375,0.33349609375
2886,0,360238111049,0.708984375,0.33349609375
2887,0,330054358728,0.708984375,0.33349609375
2888,0,23749075893,0.708984375,0.33349609375
2889,0,23749264667,0.708984375,0.33349609375
2890,0,23749063647,0.708984375,0.33349609375
2891,0,23749191568,0.708984375,0.33349609375
2892,0,373174777629,0.708984375,0.33349609375
2893,0,23859189347,0.708984375,0.33349609375
2894,0,23859592834,0.708984375,0.33349609375
2895,0,23859520852,0.708984375,0.33349609375
2896,0,23859338959,0.708984375,0.33349609375
2897,0,23894642229,0.708984375,0.33349609375
2898,0,23859258674,0.708984375,0.33349609375
2899,0,23859179478,0.708984375,0.33349609375
2900,0,23957229911,0.708984375,0.33349609375
2901,0,23859288687,0.708984375,0.33349609375
2902,0,23859461310,0.708984375,0.33349609375
2903,0,23951584823,0.708984375,0.33349609375
2904,0,23865830370,0.708984375,0.33349609375
2905,0,23859331092,0.708984375,0.33349609375
2906,0,23858874330,0.708984375,0.33349609375
2907,0,103816889824,0.708984375,0.33349609375
2908,0,35871892671,0.708984375,0.33349609375
2909,0,35875688259,0.708984375,0.33349609375
2910,0,35872187585,0.708984375,0.33349609375
2911,0,35872089805,0.708984375,0.33349609375
2912,0,35875991411,0.708984375,0.33349609375
2913,0,35872408750,0.708984375,0.33349609375
2914,0,35872089786,0.708984375,0.33349609375
2915,0,72041476039,0.708984375,0.33349609375
2916,0,72042989086,0.708984375,0.33349609375
2917,0,72645895026,0.708984375,0.33349609375
2918,0,72041642340,0.708984375,0.33349609375
2919,0,72033997038,0.708984375,0.33349609375
2920,0,72042028763,0.708984375,0.33349609375
2921,0,72154108162,0.708984375,0.33349609375
2922,0,72035223879,0.708984375,0.33349609375
2923,0,35971219282,0.708984375,0.33349609375
2924,0,35970990598,0.708984375,0.33349609375
2925,0,35971862466,0.708984375,0.33349609375
2926,0,35973701594,0.708984375,0.33349609375
2927,0,35970981830,0.708984375,0.33349609375
2928,0,35971013270,0.708984375,0.33349609375
2929,0,35970565935,0.708984375,0.33349609375
2930,0,36743372810,0.708984375,0.33349609375
2931,0,35971245189,0.708984375,0.33349609375
2932,0,35971223892,0.708984375,0.33349609375
2933,0,71978865294,0.708984375,0.6669921875
2934,0,71980418797,0.708984375,0.6669921875
2935,0,71977533034,0.708984375,0.6669921875
2936,0,71978684374,0.708984375,0.6669921875
2937,0,71970795846,0.708984375,0.6669921875
2938,0,71983108989,0.708984375,0.6669921875
2939,0,71978356001,0.708984375,0.6669921875
